OBJECTID,TransectID,SurveySide,SurveyYear,PocketEstuary,Shape_Length,Shape_Area
46863,452,Left,2022,0,52223.799854563345434,4261550.804170053452253
46864,452,Right,2022,0,50808.477450803628017,4145358.425283832941204
46865,455,Left,2022,0,28548.518398850992526,2317423.279370777774602
46866,455,Right,2022,0,30057.464894505003031,2439319.932006216607988
46867,458,Left,2022,0,21361.765558062154014,1727248.038780211936682
46868,458,Right,2022,0,22509.660665850296937,1821490.415743957739323
46869,459,Left,2022,0,777675.773211830062792,63832151.432984225451946
46870,459,Right,2022,0,782576.055653597111814,64234487.170042634010315
46871,461,Left,2022,0,77963.538327143003698,6375065.345176490955055
46872,461,Right,2022,0,79246.096126886986895,6426065.191125263459980
46873,463,Left,2022,0,514295.218486545840278,42203515.487430982291698
46874,463,Right,2022,0,514462.257808329130057,42207297.277445957064629
46875,465,Left,2022,0,172207.999236236762954,14112974.642655700445175
46876,465,Right,2022,0,174280.255504106637090,14283097.646692601963878
46877,467,Left,2022,0,17305.028787424864277,1393930.015625908970833
46878,467,Right,2022,0,15450.695685399898139,1241696.426273494958878
46879,469,Left,2022,0,183831.551976286311401,15067245.909497667104006
46880,469,Right,2022,0,185765.899378143280046,15226015.998535316437483
46881,471,Left,2022,0,558655.356730831204914,45844181.156997233629227
46882,471,Right,2022,0,559265.136612764210440,45894243.277643062174320
46883,473,Left,2022,0,37768.158585170218430,3073888.457560467068106
46884,473,Right,2022,0,36745.055244051101909,2989895.359247014392167
46885,475,Left,2022,0,125132.289907476966619,10246223.948435826227069
46886,475,Right,2022,0,127510.412007986480603,10442013.109073456376791
46887,477,Left,2022,0,25328.424526012524439,2052432.594481789972633
46888,477,Right,2022,0,23312.795075361180352,1886983.617612369824201
46889,480,Left,2022,0,106319.713572855165694,8699606.373660609126091
46890,480,Right,2022,0,104793.785883305623429,8572823.583776626735926
46891,482,Left,2022,0,133761.105116078484571,10952289.425871826708317
46892,482,Right,2022,0,134468.901729525154224,10990967.449618892744184
46893,485,Left,2022,0,142077.765560249245027,11634938.899218289181590
46894,485,Right,2022,0,144396.428387156687677,11825189.644355177879333
46895,488,Left,2022,0,73273.995663492241874,5988175.660146817564964
46896,488,Right,2022,0,75954.731816761792288,6208203.579893298447132
46897,489,Left,2022,0,40171.043051159191236,3270744.315471836831421
46898,489,Right,2022,0,37440.028809450064728,3046590.960054612718523
46899,490,Left,2022,0,57853.877565099879575,4722277.458814437501132
46900,490,Right,2022,0,60023.349759548036673,4900337.823237601667643
46901,491,Left,2022,0,347093.232696824532468,28426847.897077959030867
46902,491,Right,2022,0,346403.631861780420877,28247546.354151479899883
46903,492,Left,2022,0,22477.543240211107332,1818296.093240665039048
46904,492,Right,2022,0,26721.439038152620924,2166652.786290711723268
46905,494,Left,2022,0,9302.307558241884180,736678.858044952852651
46906,494,Right,2022,0,7072.775449207209931,551380.160913863684982
46907,496,Left,2022,0,10089.571125411748653,801327.396004063542932
46908,496,Right,2022,0,12448.671859202509950,994969.088997524348088
46909,499,Left,2022,0,66299.321658451983240,5406334.633506412617862
46910,499,Right,2022,0,69217.271221158443950,5655368.537050037644804
46911,501,Left,2022,0,29955.161662629176135,2433045.307616702746600
46912,501,Right,2022,0,30059.575128380438400,2440686.633850615937263
46913,502,Left,2022,0,6305.497487794203153,490665.831468707823660
46914,502,Right,2022,0,6348.328096705248754,494181.643156483012717
46915,506,Left,2022,0,104135.792760784650454,8522447.596094282343984
46916,506,Right,2022,0,107258.628246861713706,8779231.323248067870736
46917,508,Left,2022,0,116256.560132345082820,9517042.476714108139277
46918,508,Right,2022,0,117248.830042289788253,9572107.400814078748226
46919,509,Left,2022,0,193259.831628095882479,15752839.796899983659387
46920,509,Right,2022,0,193799.115393773332471,15871051.884941201657057
46921,513,Left,2022,0,88706.612639154103817,7255579.091326207853854
46922,513,Right,2022,0,90366.139032277220394,7391819.175210155546665
46923,516,Left,2022,0,102759.317434181852150,8398136.733296273276210
46924,516,Right,2022,0,105370.875148485749378,8623854.294443834573030
46925,517,Left,2022,0,1692.135719360779149,111964.006790073792217
46926,517,Right,2022,0,1664.365296246060552,109640.021194086337346
46927,518,Left,2022,0,3585.421495814649916,267405.118481075274758
46928,518,Right,2022,0,3595.974094812331714,267777.944280802214053
46929,519,Left,2022,0,3106.081382129576923,228050.646788945188746
46930,519,Right,2022,0,3081.320462973139456,225448.443841035856167
46931,520,Left,2022,0,7549.368541210042167,592818.768622700590640
46932,520,Right,2022,0,4690.084310151716636,358089.857761620369274
46933,521,Left,2022,0,2836.515184083997156,205919.038657812139718
46934,521,Right,2022,0,2933.505993205244522,168912.607135778962402
46935,522,Left,2022,0,2403.051591889903648,170249.988141256762901
46936,522,Right,2022,0,1087.951010621275145,13067.289290654598517
46937,523,Left,2022,0,2882.687570374488132,209709.235226482182043
46938,523,Right,2022,0,2886.293481161574164,205955.483145268983208
46939,524,Left,2022,0,238277.080667189031374,19536473.213325135409832
46940,524,Right,2022,0,247786.471576406183885,20317141.144965890794992
46941,527,Left,2022,0,6779.630989377827973,524702.825425124028698
46942,527,Right,2022,0,8925.498156972234938,698437.955435195472091
46943,529,Left,2022,0,330200.286968305648770,27083841.740166250616312
46944,529,Right,2022,0,327696.779669946408831,26878301.488020475953817
46945,531,Left,2022,0,314406.951918775623199,25680682.051774837076664
46946,531,Right,2022,0,315965.943948755739257,25846528.098312541842461
46947,532,Left,2022,0,27545.290967456221551,2234385.447498041670769
46948,532,Right,2022,0,23404.149370442035433,1894464.119212934980169
46949,535,Left,2022,0,29050.337513673595822,2357947.750096236821264
46950,535,Right,2022,0,31693.728261211086647,2550874.475518973544240
46951,536,Left,2022,0,12845.802407957367905,1027505.128739175503142
46952,536,Right,2022,0,8714.893522100590417,688297.714634321397170
46953,539,Left,2022,0,286521.877545619325247,23495755.406188815832138
46954,539,Right,2022,0,284173.111324076307938,23302950.663905579596758
46955,542,Left,2022,0,143409.618848354060901,11742032.740474522113800
46956,542,Right,2022,0,138118.325394818122732,11334937.464622482657433
46957,545,Left,2022,0,23044.022139935263112,1841479.467882930068299
46958,545,Right,2022,0,23034.513208072752604,1863474.810875995084643
46959,547,Left,2022,0,72498.439882587132161,5922811.481440273113549
46960,547,Right,2022,0,72728.568216224753996,5941688.323328970931470
46961,550,Left,2022,0,52772.437005288265937,4303789.256858585402369
46962,550,Right,2022,0,52163.568807389674475,4253832.955783594399691
46963,552,Left,2022,0,81928.718118173797848,6696567.601829957216978
46964,552,Right,2022,0,81974.829978367706644,6700348.901613346301019
46965,555,Left,2022,0,125268.762007169250865,10253210.403427371755242
46966,555,Right,2022,0,124981.957974523931625,10229687.493063813075423
46967,559,Left,2022,0,23687.636110967996501,1916973.399640549207106
46968,559,Right,2022,0,24636.362463299174124,1994818.917326610069722
46969,563,Left,2022,0,48945.495008190184308,3989829.807528581470251
46970,563,Right,2022,0,47925.311971211442142,3906116.481159824412316
46971,566,Left,2022,0,16662.401442110669450,1340468.246824396308511
46972,566,Right,2022,0,17130.762147428071330,1378896.366105951368809
46973,567,Left,2022,0,15066.579927744303859,1209497.045177215943113
46974,567,Right,2022,0,13635.932131620838845,1091951.552600109484047
46975,568,Left,2022,0,16853.287535672876402,1356140.574180564843118
46976,568,Right,2022,0,16589.068986119611509,1334463.020374246872962
46977,570,Left,2022,0,17907.319992319033190,1442609.573629018384963
46978,570,Right,2022,0,16301.073931137158070,1310829.976576920598745
46979,573,Left,2022,0,63070.129593444238708,5149071.541354803368449
46980,573,Right,2022,0,62376.507876002928242,5058429.000887592323124
46981,575,Left,2022,0,98664.771341283019865,8070470.545643223449588
46982,575,Right,2022,0,99524.110839545712224,8140971.000004970468581
46983,577,Left,2022,0,49959.353069879347458,4073350.023739819880575
46984,577,Right,2022,0,50302.125965368330071,3833159.655505131464452
46985,579,Left,2022,0,276223.932956999691669,22646202.222338937222958
46986,579,Right,2022,0,276710.095840142981615,22687060.403469864279032
46987,581,Left,2022,0,27159.581551699709962,2202444.071119977626950
46988,581,Right,2022,0,28883.662600319988996,2343936.787734456360340
46989,583,Left,2022,0,24045.319135108791670,1946818.306244821054861
46990,583,Right,2022,0,23817.933998056167184,1928159.363630438921973
46991,586,Left,2022,0,143855.699737280490808,11777946.520871985703707
46992,586,Right,2022,0,143945.808214453398250,11788648.977065777406096
46993,589,Left,2022,0,163288.893614586879266,13375994.915280018001795
46994,589,Right,2022,0,162708.807460652024020,13328372.211262328550220
46995,591,Left,2022,0,192766.052824767684797,15759793.236621044576168
46996,591,Right,2022,0,192187.612586484930944,15690718.714370884001255
46997,593,Left,2022,0,3576.860729980854103,266653.959466414642520
46998,593,Right,2022,0,3190.434320808505618,230499.630611634202069
46999,596,Left,2022,0,32477.492351151653565,2638913.319279570132494
47000,596,Right,2022,0,34989.861304103935254,2845132.318767396733165
47001,599,Left,2022,0,55797.774540166472434,4553317.889688573777676
47002,599,Right,2022,0,55884.348020320016076,4560424.682017480954528
47003,601,Left,2022,0,98499.973493836019770,8058788.431858774274588
47004,601,Right,2022,0,98302.120496808391181,8042540.503286655060947
47005,603,Left,2022,0,286255.005678539979272,23473004.104162447154522
47006,603,Right,2022,0,285665.616416079050396,23424652.859906092286110
47007,606,Left,2022,0,42367.759535285877064,3451506.651802354026586
47008,606,Right,2022,0,45167.634257859441277,3681345.555166551843286
47009,608,Left,2022,0,49193.628177243212122,3939781.336916796397418
47010,608,Right,2022,0,55218.661658716206148,4506569.263227486982942
47011,610,Left,2022,0,14567.146516897242691,1168996.941521006403491
47012,610,Right,2022,0,14052.820676698131138,1126775.455207098275423
47013,612,Left,2022,0,9734.433693989640233,772235.765410269144922
47014,612,Right,2022,0,9427.206705437927667,708940.655400429852307
47015,614,Left,2022,0,19793.260664471843484,1598081.362564044771716
47016,614,Right,2022,0,20167.477109670238860,1628802.092694907216355
47017,616,Left,2022,0,8060.473842076227811,631432.977747550467029
47018,616,Right,2022,0,8669.019212178127418,658646.043035863200203
47019,618,Left,2022,0,71112.887792081222869,5748335.530882730148733
47020,618,Right,2022,0,66001.946088348617195,5391767.759537438862026
47021,621,Left,2022,0,193355.587406275881222,15848371.689936703070998
47022,621,Right,2022,0,193319.689578821416944,15845404.047134412452579
47023,623,Left,2022,0,68675.866364145927946,5543521.002213037572801
47024,623,Right,2022,0,67232.336341373535106,5493095.164431590586901
47025,625,Left,2022,0,83250.848737859705579,6807998.203549321740866
47026,625,Right,2022,0,82785.320779982124805,6767986.746420630253851
47027,626,Left,2022,0,36472.869704668890336,2967432.199214432854205
47028,626,Right,2022,0,39566.136999013615423,3221351.843812635634094
47029,628,Left,2022,0,8738.670524660716183,691319.988244774518535
47030,628,Right,2022,0,8338.335649353166446,657615.749085410032421
47031,629,Left,2022,0,6727.294313089052594,525346.552875468973070
47032,629,Right,2022,0,6534.613925195566480,509482.116181502526160
47033,632,Left,2022,0,32581.196245830069529,2631343.111341553740203
47034,632,Right,2022,0,31359.743948208615620,2543997.960913611575961
47035,635,Left,2022,0,158024.357134116289672,12946935.476231828331947
47036,635,Right,2022,0,154874.059938952908851,12601138.963462332263589
47037,637,Left,2022,0,91985.695766455261037,7485194.036430810578167
47038,637,Right,2022,0,89461.651247970818076,7212158.203536032699049
47039,640,Left,2022,0,84031.247830574866384,6831339.555408637970686
47040,640,Right,2022,0,82529.043285357998684,6745973.911168888211250
47041,642,Left,2022,0,171858.197488542500651,14077639.930950770154595
47042,642,Right,2022,0,170488.708793941303156,13965261.670757543295622
47043,644,Left,2022,0,25342.085848847775196,2052999.119563668966293
47044,644,Right,2022,0,26571.133416058743023,2153867.482966742478311
47045,646,Left,2022,0,117508.014590996070183,9606477.891197264194489
47046,646,Right,2022,0,114465.322764909346006,9367528.059509629383683
47047,648,Left,2022,0,319177.212165189383086,26174024.863381356000900
47048,648,Right,2022,0,321588.865826283930801,26371952.694410227239132
47049,650,Left,2022,0,58019.243492855523073,4736204.260493298992515
47050,650,Right,2022,0,59383.542266161130101,4848182.250924398191273
47051,652,Left,2022,0,116358.448577441071393,9525235.336243545636535
47052,652,Right,2022,0,116036.332712940042256,9498806.248996509239078
47053,654,Left,2022,0,55274.296609966266260,4510477.431989465840161
47054,654,Right,2022,0,54962.893421371561999,4484936.260597442276776
47055,656,Left,2022,0,199307.083851693460019,16303153.496073972433805
47056,656,Right,2022,0,201011.161946991574951,16473942.481633665040135
47057,658,Left,2022,0,28536.518523780578107,2315959.636175246443599
47058,658,Right,2022,0,28635.700974487834173,2223047.957270369399339
47059,660,Left,2022,0,78991.049117240880150,6452030.923047930002213
47060,660,Right,2022,0,80388.301698038689210,6561485.443668441846967
47061,662,Left,2022,0,24519.019682074245793,1985923.312076551374048
47062,662,Right,2022,0,25566.084045233827055,2029669.486310370964929
47063,664,Left,2022,0,230984.756025932409102,18919169.407476149499416
47064,664,Right,2022,0,230891.139669358904939,18928580.119133651256561
47065,666,Left,2022,0,79195.694141275962465,6331020.855398520827293
47066,666,Right,2022,0,83745.650596444291295,6848930.972002039663494
47067,668,Left,2022,0,110281.774320343829459,9027763.203976588323712
47068,668,Right,2022,0,110366.639658704429166,9034730.687426049262285
47069,669,Left,2022,0,9299.036654530706073,736511.447350693750195
47070,669,Right,2022,0,9366.126593652506926,742020.768985439208336
47071,670,Left,2022,0,63569.215090241457801,5175097.829051452688873
47072,670,Right,2022,0,65086.640993956876628,5316644.875254021026194
47073,671,Left,2022,0,21814.707302590821200,1763979.022066633682698
47074,671,Right,2022,0,17112.988171754746872,1378035.261092869564891
47075,673,Left,2022,0,38744.772315184112813,3153964.569827379658818
47076,673,Right,2022,0,38214.415863218746381,3105445.513155236840248
47077,675,Left,2022,0,5219.885729727837315,401585.275384156091604
47078,675,Right,2022,0,5345.625172162468516,411906.828609184187371
47079,677,Left,2022,0,5426.998728873879372,382647.675376572587993
47080,677,Right,2022,0,5900.694959988359187,457476.800199203891680
47081,679,Left,2022,0,22461.604782353595510,1817109.287286064121872
47082,679,Right,2022,0,23696.024760644770140,1918411.783391816075891
47083,681,Left,2022,0,9696.936545834149001,768981.114088070229627
47084,681,Right,2022,0,10329.064951742733683,821034.176454068045132
47085,683,Left,2022,0,85846.206357875940739,7010864.107811791822314
47086,683,Right,2022,0,85461.658791053530877,6989527.310176361352205
47087,685,Left,2022,0,17952.899141267163941,1431254.106103437254205
47088,685,Right,2022,0,17765.643538068903581,1431672.801507039694116
47089,687,Left,2022,0,110316.223945816876949,9031756.644801033660769
47090,687,Right,2022,0,109732.893721902961261,8982743.773126298561692
47091,689,Left,2022,0,249552.214034286502283,20462744.453447569161654
47092,689,Right,2022,0,249286.252820462163072,20351841.949303213506937
47093,691,Left,2022,0,63257.779113650569343,5137680.370184198953211
47094,691,Right,2022,0,63002.589060254184005,5141205.742459315806627
47095,693,Left,2022,0,97832.683268758890335,8004971.528017899952829
47096,693,Right,2022,0,95664.622336020329385,7827005.697486273013055
47097,695,Left,2022,0,14496.697646015505597,1163219.065944784786552
47098,695,Right,2022,0,16461.620188031974976,1198874.621390482876450
47099,697,Left,2022,0,65178.258171587905963,5324006.186022988520563
47100,697,Right,2022,0,64930.035262563658762,5301780.549745995551348
47101,699,Left,2022,0,183037.673148547473829,14999477.029313307255507
47102,699,Right,2022,0,174732.142767704353901,14132923.001773808151484
47103,702,Left,2022,0,134558.780869054200593,11016986.155542928725481
47104,702,Right,2022,0,133423.613756820501294,10923838.388156482949853
47105,704,Left,2022,0,39722.901394740976684,3233320.241485678125173
47106,704,Right,2022,0,40646.306867137049267,3309107.257835632655770
47107,705,Left,2022,0,6104.024204181510868,473951.778810068848543
47108,705,Right,2022,0,6541.703067907285913,509961.793828873138409
47109,706,Left,2022,0,14188.880920625320869,1137608.131620598956943
47110,706,Right,2022,0,17626.970441098936135,1419750.127285905182362
47111,709,Left,2022,0,5770.216485491850108,430339.872653868573252
47112,709,Right,2022,0,4914.382406106643430,376904.861816810269374
47113,712,Left,2022,0,212757.882613081106683,17434405.675055895000696
47114,712,Right,2022,0,211780.270743627625052,17354381.784672342240810
47115,714,Left,2022,0,82917.495043718692614,6768572.163465093821287
47116,714,Right,2022,0,83580.570662248384906,6832755.488430186174810
47117,716,Left,2022,0,180885.688104467117228,14818919.766374975442886
47118,716,Right,2022,0,178870.695485186995938,14653385.238964742049575
47119,718,Left,2022,0,12148.510000508693338,970117.142130818916485
47120,718,Right,2022,0,12252.830379241189803,804918.405594310373999
47121,720,Left,2022,0,68560.253054808286834,5599970.315688122995198
47122,720,Right,2022,0,71846.552302879674244,5869645.369690112769604
47123,722,Left,2022,0,8450.006806892008171,666574.653625899925828
47124,722,Right,2022,0,9350.099076100077582,740441.576559907058254
47125,724,Left,2022,0,66500.295447072363459,5378723.572071110829711
47126,724,Right,2022,0,64717.479400697338860,5284547.840162015520036
47127,727,Left,2022,0,326588.186605990864336,26777761.380989622324705
47128,727,Right,2022,0,325195.442030327511020,26663440.852246291935444
47129,729,Left,2022,0,346422.899208647373598,28230879.722566444426775
47130,729,Right,2022,0,348033.169202235701960,28537063.413697723299265
47131,731,Left,2022,0,349290.493493107322138,28641282.390297006815672
47132,731,Right,2022,0,348458.614377654856071,28554629.299977052956820
47133,733,Left,2022,0,533606.196132154087536,43767904.182349540293217
47134,733,Right,2022,0,532626.031994724064134,43687448.058539412915707
47135,735,Left,2022,0,163986.985235865809955,13432460.670132050290704
47136,735,Right,2022,0,163136.337028138805181,13359280.922859426587820
47137,737,Left,2022,0,315641.337344141211361,25869479.183304432779551
47138,737,Right,2022,0,315009.100415045686532,25827675.393304944038391
47139,739,Left,2022,0,239095.828091339295497,19597725.771688226610422
47140,739,Right,2022,0,239214.989845909440191,19607507.407724555581808
47141,741,Left,2022,0,45315.485098250836018,3692623.984429755248129
47142,741,Right,2022,0,45038.607326160628872,3669917.327675478532910
47143,743,Left,2022,0,80340.943137912545353,6567421.370365864597261
47144,743,Right,2022,0,79760.480721564134001,6504319.069966594688594
47145,746,Left,2022,0,34484.255032247405325,2802819.520765833090991
47146,746,Right,2022,0,34718.124951802397845,2712580.847138185054064
47147,748,Left,2022,0,29505.856528146538039,2390413.094281258527189
47148,748,Right,2022,0,27564.909280329651665,2235703.972238060086966
47149,750,Left,2022,0,44621.370733780509909,3633759.752017417922616
47150,750,Right,2022,0,47313.566363335572532,3855445.091786549892277
47151,753,Left,2022,0,40483.159276609199878,3309266.886343371123075
47152,753,Right,2022,0,44754.369182417030970,3645374.363883612211794
47153,756,Left,2022,0,102223.342110526660690,8226629.213231337256730
47154,756,Right,2022,0,99031.636270659655565,8029950.884395247325301
47155,758,Left,2022,0,26053.755473159464600,2090635.728922260925174
47156,758,Right,2022,0,28793.324773780368560,2335744.196340738330036
47157,761,Left,2022,0,85257.853543541423278,6968959.414870452135801
47158,761,Right,2022,0,84694.816359552991344,6922770.317865142598748
47159,763,Left,2022,0,194028.446134392172098,15890973.435346953570843
47160,763,Right,2022,0,192824.948893909051549,15796177.572661235928535
47161,766,Left,2022,0,46936.465486818531645,3824730.859498588368297
47162,766,Right,2022,0,46772.630030398664530,3811290.403478194028139
47163,768,Left,2022,0,50611.166991736230557,4126271.229316810611635
47164,768,Right,2022,0,50627.414934433487360,4127607.102347665932029
47165,770,Left,2022,0,27645.803898580703390,2241738.155553239397705
47166,770,Right,2022,0,28921.442279428385518,2346399.554435600992292
47167,773,Left,2022,0,59518.996266350040969,4856064.801263503730297
47168,773,Right,2022,0,60545.876081453025108,4941567.069119485095143
47169,776,Left,2022,0,14655.052267487357312,1174661.890362082980573
47170,776,Right,2022,0,14727.002457678154315,1181612.049511472927406
47171,778,Left,2022,0,68016.366916417711764,5554710.930079502984881
47172,778,Right,2022,0,66480.529261377072544,5257140.679656208492815
47173,780,Left,2022,0,206479.158887240802869,16916210.506222810596228
47174,780,Right,2022,0,206342.451411690970417,16883212.289576556533575
47175,782,Left,2022,0,55260.583446428259776,4507792.555595791898668
47176,782,Right,2022,0,55330.485834553357563,4513527.294730892404914
47177,784,Left,2022,0,46553.536116052571742,3792043.651741145178676
47178,784,Right,2022,0,47728.110438449715730,3889647.928545172791928
47179,786,Left,2022,0,336575.354496637010016,27586144.941690254956484
47180,786,Right,2022,0,338162.610568473231979,27718499.931568015366793
47181,791,Left,2022,0,243184.919579667272046,19928130.797047879546881
47182,791,Right,2022,0,242055.248262626148062,19835448.268720548599958
47183,793,Left,2022,0,210138.948283255507704,17216377.981284964829683
47184,793,Right,2022,0,209371.849924363952596,17153474.809541895985603
47185,796,Left,2022,0,281345.862070958712138,22643264.903619848191738
47186,796,Right,2022,0,284602.352407684782520,23124473.792921286076307
47187,800,Left,2022,0,119025.539079936905182,9553467.677204372361302
47188,800,Right,2022,0,125151.670766091468977,10134091.379758201539516
47189,802,Left,2022,0,27926.035597480324213,2264631.622944996692240
47190,802,Right,2022,0,27766.320008757527830,2243051.080624507740140
47191,805,Left,2022,0,87454.047746447729878,7149539.633766434155405
47192,805,Right,2022,0,90109.712630039910437,7367432.522824314422905
47193,807,Left,2022,0,58774.990898504991492,4793292.078943517059088
47194,807,Right,2022,0,54015.773227750141814,4405662.886148931458592
47195,808,Left,2022,0,20219.601901351106790,1619673.943472005892545
47196,808,Right,2022,0,17545.077509220696811,1373414.601793057518080
47197,811,Left,2022,0,45570.008087782087387,3713348.167941224761307
47198,811,Right,2022,0,45930.950400807727419,3705179.924805279355496
47199,814,Left,2022,0,20907.322460579740437,1670084.352979089133441
47200,814,Right,2022,0,20728.643483414776711,1671006.393159016268328
47201,816,Left,2022,0,60181.966909113602014,4849118.292124244384468
47202,816,Right,2022,0,62244.843997445255809,5080852.080250090919435
47203,819,Left,2022,0,83017.138166637712857,6785283.875608221627772
47204,819,Right,2022,0,81603.713389620446833,6669328.973150728270411
47205,821,Left,2022,0,125483.504186933409073,10270164.727289337664843
47206,821,Right,2022,0,124188.415097190998495,10163963.580706946551800
47207,823,Left,2022,0,428758.768042476673145,35158183.896909013390541
47208,823,Right,2022,0,428404.443409751052968,35129135.190806850790977
47209,825,Left,2022,0,355491.662370378442574,29022284.062970038503408
47210,825,Right,2022,0,352766.838099462387618,28918989.461176637560129
47211,826,Left,2022,0,31617.912911355939286,2567443.074436884373426
47212,826,Right,2022,0,34305.735279164786334,2787948.864868680480868
47213,827,Left,2022,0,9238.832806509724833,731124.357973281759769
47214,827,Right,2022,0,6667.943083702356489,520199.303278664650861
47215,828,Left,2022,0,30661.865527395268145,2488992.391916058491915
47216,828,Right,2022,0,33221.091179947936325,2698939.922289073001593
47217,829,Left,2022,0,6985.064529559165749,546186.655351873370819
47218,829,Right,2022,0,4459.338832230498156,338974.928368487744592
47219,830,Left,2022,0,31948.915937934485555,2594600.404320922214538
47220,830,Right,2022,0,34522.170843330692151,2805674.770617455244064
47221,831,Left,2022,0,6755.717889537805604,527380.515883741085418
47222,831,Right,2022,0,4201.324923417599166,317803.907865623536054
47223,832,Left,2022,0,26905.953177566498198,2180808.417266490403563
47224,832,Right,2022,0,29411.026571796293865,2386253.356599915307015
47225,833,Left,2022,0,37306.618909960452584,3034166.024923540651798
47226,833,Right,2022,0,34998.108312904711056,2844758.370282622519881
47227,836,Left,2022,0,6591.458687721139540,514125.846561113605276
47228,836,Right,2022,0,10989.273840842733989,875078.287825131672435
47229,837,Left,2022,0,3179.334234085348726,194561.567270449333591
47230,837,Right,2022,0,3097.650854477848497,227324.944964481430361
47231,838,Left,2022,0,130035.503530535861501,10647582.251697398722172
47232,838,Right,2022,0,133654.595210411323933,10936619.913641218096018
47233,839,Left,2022,0,5327.929418872874521,410409.796990685164928
47234,839,Right,2022,0,5634.224376785080494,435558.987611394666601
47235,840,Left,2022,0,2463.806902056644049,175269.250142797012813
47236,840,Right,2022,0,2801.440784362992417,203012.744567368819844
47237,842,Left,2022,0,2802.563474453124854,201335.521411358262412
47238,842,Right,2022,0,3480.940700942216608,258788.526045203587273
47239,844,Left,2022,0,15664.640460238601008,1258768.726888075005263
47240,844,Right,2022,0,14235.687967056286652,1141483.948936116648838
47241,846,Left,2022,0,16017.355496057434721,1287922.248219315893948
47242,846,Right,2022,0,16739.928094926610356,1337526.606486486038193
47243,848,Left,2022,0,74141.557227555327700,6052421.628988378681242
47244,848,Right,2022,0,70984.446152288277517,5787337.882134523242712
47245,850,Left,2022,0,150617.407345207000617,12337896.031866256147623
47246,850,Right,2022,0,155071.892601578496397,12698981.156119802966714
47247,852,Left,2022,0,62354.652711293012544,5092180.205135681666434
47248,852,Right,2022,0,58475.912216051074211,4773793.206221398897469
47249,854,Left,2022,0,44973.018539325748861,3665134.336217972915620
47250,854,Right,2022,0,45347.237852499420114,3695863.307059588842094
47251,856,Left,2022,0,4857.600949972246781,371823.239135229086969
47252,856,Right,2022,0,4262.085577297849341,308286.157088940322865
47253,858,Left,2022,0,98978.468853509621113,8098630.106757866218686
47254,858,Right,2022,0,99333.715574680783902,8123670.795668392442167
47255,860,Left,2022,0,2809.913182300994777,200527.032669654669007
47256,860,Right,2022,0,3595.725612438264307,268229.673937731073238
47257,862,Left,2022,0,2684.235152379347255,193396.819388154108310
47258,862,Right,2022,0,1806.084013784954550,120378.453501882337150
47259,864,Left,2022,0,2221.501957657343155,155419.191248215589439
47260,864,Right,2022,0,1556.621020833898910,96999.849616947758477
47261,866,Left,2022,0,21815.243808525170607,1756084.348643090110272
47262,866,Right,2022,0,20955.441380588079483,1692668.536503979703411
47263,868,Left,2022,0,46239.271833054241142,3769073.108566982671618
47264,868,Right,2022,0,45996.466266483701474,3749140.533099832013249
47265,870,Left,2022,0,3354.329687560492403,248414.280272234871518
47266,870,Right,2022,0,4360.164445365954634,330975.489517392707057
47267,872,Left,2022,0,72516.219038123803330,5926772.365153852850199
47268,872,Right,2022,0,75173.996221573557705,6141934.643036345019937
47269,874,Left,2022,0,20381.187355461424886,1646235.928100134013221
47270,874,Right,2022,0,17749.608616885067022,1425843.333372544962913
47271,876,Left,2022,0,80922.734469419010566,6616628.811019205488265
47272,876,Right,2022,0,80627.020169934927253,6526529.840077669359744
47273,878,Left,2022,0,11336.699325726047391,903771.085339238168672
47274,878,Right,2022,0,11600.904753896295006,925466.002727833809331
47275,880,Left,2022,0,13883.412151823808017,1112849.107185270870104
47276,880,Right,2022,0,12492.127909631843067,953742.204519435064867
47277,882,Left,2022,0,7350.995960285845285,568195.856768433935940
47278,882,Right,2022,0,9518.318525029884768,755002.582347876392305
47279,884,Left,2022,0,35098.018151625226892,2854625.047357843257487
47280,884,Right,2022,0,31279.218574824935786,2559771.416583724319935
47281,886,Left,2022,0,115182.773405151339830,9420768.144802955910563
47282,886,Right,2022,0,115839.496144542368711,9483729.397123996168375
47283,889,Left,2022,0,13677.257945513307277,1096021.667064498877153
47284,889,Right,2022,0,13622.634909844920912,1091539.117234034230933
47285,892,Left,2022,0,37901.193177854023816,3085007.177101980894804
47286,892,Right,2022,0,42438.530998653513961,3457495.896934365388006
47287,895,Left,2022,0,19275.167564415980451,1555636.621640905737877
47288,895,Right,2022,0,21061.500719530777133,1702294.129652976989746
47289,897,Left,2022,0,52021.671413305739406,4244336.503993457183242
47290,897,Right,2022,0,50374.984802716011473,4109151.160485604777932
47291,900,Left,2022,0,93031.847111985029187,7611455.211104917339981
47292,900,Right,2022,0,89593.288536453139386,7329146.371295610442758
47293,904,Left,2022,0,20009.456698540092475,1615903.163567613810301
47294,904,Right,2022,0,20172.053153620101511,1629256.085723480442539
47295,906,Left,2022,0,4582.343472717298027,349266.989642008789815
47296,906,Right,2022,0,4176.314239461788929,284124.138104020210449
47297,908,Left,2022,0,12319.727608986147970,984567.700327614322305
47298,908,Right,2022,0,14000.338650414401855,1111712.397059089271352
47299,910,Left,2022,0,17690.761426287193899,1425531.061911775730550
47300,910,Right,2022,0,17058.462478088204080,1373623.263419461669400
