OBJECTID,TransectID,LAST_DateTime,FirstDateTime,TransectCode,SurveyYear,Shape_Length
10256,553,1997-01-15 11:44:50,1997-01-15 11:38:30,20,1997,52692.935682791023282
10257,555,1997-01-15 11:55:02,1997-01-15 11:46:23,20,1997,75804.224366177484626
10258,556,1997-01-15 11:55:15,1997-01-15 11:55:02,10,1997,1969.609510785570365
10259,558,1997-01-15 11:57:37,1997-01-15 11:56:27,10,1997,10296.911581212869351
10260,560,1997-01-15 12:07:58,1997-01-15 12:02:54,10,1997,41403.132889944710769
10261,562,1997-01-15 12:12:50,1997-01-15 12:09:02,10,1997,30645.928721029926237
10262,563,1997-01-15 12:15:37,1997-01-15 12:12:50,20,1997,22413.505440588840429
10263,565,1997-01-15 12:30:53,1997-01-15 12:17:19,10,1997,114510.789655143307755
10264,567,1997-01-15 12:56:05,1997-01-15 12:45:36,10,1997,84347.871791191093507
10265,569,1997-01-15 12:59:17,1997-01-15 12:58:05,10,1997,10400.339698191744901
10266,571,1997-01-15 13:01:55,1997-01-15 12:59:49,10,1997,16948.075153560828767
10267,573,1997-01-15 13:03:21,1997-01-15 13:02:33,10,1997,6531.432723313005226
10268,575,1997-01-15 13:11:31,1997-01-15 13:03:58,10,1997,61420.959179815778043
10269,577,1997-01-15 13:22:18,1997-01-15 13:13:10,10,1997,76482.660052408129559
10270,579,1997-01-15 13:22:54,1997-01-15 13:22:42,10,1997,1670.825396870042141
10271,581,1997-01-15 13:24:02,1997-01-15 13:23:43,10,1997,2433.459598347053543
10272,583,1997-01-15 13:27:04,1997-01-15 13:26:02,20,1997,9068.154317615475520
10273,584,1997-01-15 13:27:17,1997-01-15 13:27:04,10,1997,1899.097170750766054
10274,586,1997-01-15 13:44:01,1997-01-15 13:27:20,20,1997,146067.680081600788981
10275,589,1997-01-16 11:04:51,1997-01-16 11:02:55,10,1997,15267.175759045241648
10276,590,1997-01-16 11:30:54,1997-01-16 11:04:51,20,1997,210511.030290063528810
10277,591,1997-01-16 11:36:42,1997-01-16 11:30:54,10,1997,47872.485020207474008
10278,593,1997-01-16 11:41:43,1997-01-16 11:39:02,10,1997,22487.905357752017153
10279,595,1997-01-16 11:43:06,1997-01-16 11:41:46,20,1997,11107.317997202477272
10280,596,1997-01-16 11:45:25,1997-01-16 11:43:06,10,1997,18691.655969719795394
10281,598,1997-01-16 11:50:37,1997-01-16 11:47:17,10,1997,27767.144447147111350
10282,600,1997-01-16 11:52:21,1997-01-16 11:51:10,10,1997,9159.972841284668903
10283,602,1997-01-16 11:56:48,1997-01-16 11:53:30,10,1997,26631.266454663160403
10284,604,1997-01-16 12:19:17,1997-01-16 11:56:52,20,1997,185466.622651155892527
10285,605,1997-01-16 12:25:54,1997-01-16 12:19:17,10,1997,55884.376324039672909
10286,607,1997-01-16 12:41:33,1997-01-16 12:26:31,10,1997,126724.030965081648901
10287,609,1997-01-16 13:08:47,1997-01-16 12:55:24,20,1997,114754.075163126166444
10288,611,1997-01-16 13:14:14,1997-01-16 13:10:26,20,1997,32397.965530414890964
10289,612,1997-01-16 13:15:14,1997-01-16 13:14:14,10,1997,7932.283422533425437
10290,614,1997-01-16 13:16:32,1997-01-16 13:15:44,10,1997,6500.253411692144255
10291,616,1997-01-16 13:18:07,1997-01-16 13:17:13,10,1997,7777.712890753846295
10292,618,1997-01-16 13:24:12,1997-01-16 13:18:12,20,1997,52632.032589137641480
10293,619,1997-01-16 13:25:42,1997-01-16 13:24:12,10,1997,12889.596137111091593
10294,620,1997-01-16 13:27:49,1997-01-16 13:25:42,20,1997,17998.628654103751614
10295,622,1997-01-16 13:29:05,1997-01-16 13:28:05,20,1997,8673.324099450832364
10296,623,1997-01-16 13:29:11,1997-01-16 13:29:05,10,1997,842.604414080713696
10297,625,1997-01-16 13:30:11,1997-01-16 13:29:52,10,1997,2583.044402431119579
10298,627,1997-01-16 13:31:19,1997-01-16 13:30:55,10,1997,3366.657352740434362
10299,629,1997-01-16 13:34:41,1997-01-16 13:31:37,20,1997,26327.843800829898100
10300,630,1997-01-16 13:35:03,1997-01-16 13:34:41,10,1997,2942.019678124671827
10301,632,1997-01-16 13:36:16,1997-01-16 13:35:51,10,1997,3491.631404246809325
10302,633,1997-01-16 13:40:51,1997-01-16 13:36:16,20,1997,38456.977530161151662
10303,634,1997-01-16 13:41:11,1997-01-16 13:40:51,10,1997,2781.454395264899176
10304,636,1997-01-16 13:42:24,1997-01-16 13:41:54,10,1997,3996.149429696936750
10305,638,1997-01-16 13:43:45,1997-01-16 13:43:04,20,1997,6102.002769023707515
10306,641,1997-01-21 10:35:29,1997-01-21 10:33:04,10,1997,21689.885117724057636
10307,643,1997-01-21 10:41:17,1997-01-21 10:36:11,10,1997,40032.970304793670948
10308,645,1997-01-21 10:51:00,1997-01-21 10:41:19,20,1997,81653.738505083296332
10309,647,1997-01-21 11:14:42,1997-01-21 10:54:49,10,1997,169577.113200314022833
10310,649,1997-01-21 11:24:51,1997-01-21 11:15:23,10,1997,78359.752586993417935
10311,651,1997-01-21 11:31:54,1997-01-21 11:31:12,20,1997,5195.001014617580040
10312,652,1997-01-21 11:40:21,1997-01-21 11:31:54,10,1997,73242.437272839728394
10313,654,1997-01-21 11:43:08,1997-01-21 11:40:56,20,1997,22555.249148978939047
10314,656,1997-01-21 11:58:28,1997-01-21 11:55:33,20,1997,24375.229302974850725
10315,657,1997-01-21 12:13:03,1997-01-21 11:58:28,10,1997,110866.947526679112343
10316,659,1997-01-21 12:14:40,1997-01-21 12:13:55,10,1997,5368.709036796548389
10317,661,1997-01-21 12:19:27,1997-01-21 12:15:19,10,1997,33844.584705490633496
10318,663,1997-01-21 12:20:48,1997-01-21 12:20:03,10,1997,5709.019912151570679
10319,664,1997-01-21 12:23:57,1997-01-21 12:20:48,20,1997,27570.264743627914868
10320,666,1997-01-21 12:24:36,1997-01-21 12:24:13,20,1997,3240.666501977372718
10321,668,1997-01-21 12:30:53,1997-01-21 12:25:55,10,1997,41108.628962728209444
10322,670,1997-01-21 12:37:13,1997-01-21 12:31:30,10,1997,50286.378128911004751
10323,671,1997-01-21 13:58:29,1997-01-21 12:37:13,20,1997,701543.252449450432323
10324,674,1997-01-22 10:17:29,1997-01-22 10:16:52,10,1997,5616.809847896238352
10325,676,1997-01-22 10:18:31,1997-01-22 10:18:15,10,1997,2046.163772052882450
10326,678,1997-01-22 10:34:57,1997-01-22 10:19:22,10,1997,128150.733173899527173
10327,680,1997-01-22 10:36:07,1997-01-22 10:35:58,10,1997,1116.435886969421063
10328,682,1997-01-22 10:36:49,1997-01-22 10:36:32,10,1997,2570.225763885275228
10329,684,1997-01-22 10:39:21,1997-01-22 10:37:23,10,1997,16748.104618779165321
10330,686,1997-01-22 10:40:40,1997-01-22 10:39:54,10,1997,6874.697503896999478
10331,688,1997-01-22 10:47:01,1997-01-22 10:41:40,10,1997,45492.647973086917773
10332,690,1997-01-22 10:52:23,1997-01-22 10:47:53,10,1997,38323.563568856225174
10333,692,1997-01-22 10:55:51,1997-01-22 10:52:49,10,1997,25128.400693050723930
10334,694,1997-01-22 11:06:34,1997-01-22 10:56:22,20,1997,91786.941955894290004
10335,696,1997-01-22 11:12:56,1997-01-22 11:07:30,20,1997,47881.772319869225612
10336,698,1997-01-22 11:27:32,1997-01-22 11:23:23,10,1997,35354.527785290134489
10337,700,1997-01-22 11:29:42,1997-01-22 11:28:27,10,1997,10535.055872421255117
10338,702,1997-01-22 11:33:58,1997-01-22 11:31:16,10,1997,20680.237949850252335
10339,704,1997-01-22 11:36:04,1997-01-22 11:34:36,10,1997,11247.552898590940458
10340,706,1997-01-22 11:42:23,1997-01-22 11:36:49,10,1997,45545.814667458813346
10341,708,1997-01-22 11:51:48,1997-01-22 11:42:24,20,1997,80456.688747717198567
10342,710,1997-01-22 11:54:17,1997-01-22 11:52:30,10,1997,15695.366356981277931
10343,711,1997-01-22 11:57:29,1997-01-22 11:54:17,20,1997,27036.942459910929756
10344,712,1997-01-22 11:58:27,1997-01-22 11:57:29,10,1997,7972.868438807839084
10345,714,1997-01-22 12:00:27,1997-01-22 11:58:43,10,1997,14917.184209608059973
10346,715,1997-01-22 12:00:59,1997-01-22 12:00:27,20,1997,4886.655712833301550
10347,716,1997-01-22 12:03:06,1997-01-22 12:00:59,10,1997,17874.458826570971723
10348,718,1997-01-22 12:04:16,1997-01-22 12:04:03,10,1997,1665.486218185504640
10349,720,1997-01-22 12:05:10,1997-01-22 12:04:25,20,1997,7087.262165993417511
10350,721,1997-01-22 12:05:24,1997-01-22 12:05:10,10,1997,2309.695607657879009
10351,723,1997-01-22 12:06:27,1997-01-22 12:05:58,10,1997,4360.993162360528913
10352,724,1997-01-22 12:07:21,1997-01-22 12:06:27,20,1997,9012.638223075580754
10353,726,1997-01-22 12:10:29,1997-01-22 12:07:23,10,1997,27830.145307929928094
10354,728,1997-01-22 12:15:08,1997-01-22 12:11:05,10,1997,34741.993665095418692
10355,730,1997-01-22 12:17:17,1997-01-22 12:15:38,10,1997,14927.238768326280479
10356,731,1997-01-22 12:25:35,1997-01-22 12:17:17,20,1997,78099.669050814656657
10357,732,1997-01-22 12:27:46,1997-01-22 12:25:35,10,1997,18536.582876055537781
10358,734,1997-01-22 12:28:39,1997-01-22 12:28:05,10,1997,4582.061714977800875
10359,735,1997-01-22 12:43:34,1997-01-22 12:28:39,20,1997,119960.489050036019762
10360,736,1997-01-22 12:45:11,1997-01-22 12:43:34,10,1997,14101.430825035329690
10361,737,1997-01-22 12:46:31,1997-01-22 12:45:11,20,1997,10830.274157815441868
10362,739,1997-01-22 12:52:36,1997-01-22 12:47:50,10,1997,41564.837589583818044
10363,740,1997-01-22 12:57:23,1997-01-22 12:52:36,20,1997,47967.403270743932808
10364,742,1997-01-22 13:12:59,1997-01-22 13:12:55,10,1997,681.474299368981974
10365,743,1997-01-22 13:14:42,1997-01-22 13:12:59,20,1997,13530.208349980408457
10366,744,1997-01-22 13:17:52,1997-01-22 13:14:42,10,1997,22492.977678813749662
10367,746,1997-01-22 13:21:59,1997-01-22 13:18:56,10,1997,24884.562400123624684
10368,748,1997-01-22 13:28:14,1997-01-22 13:22:45,10,1997,47723.737537759618135
10369,750,1997-01-22 13:31:19,1997-01-22 13:29:20,10,1997,15373.546469548615278
10370,751,1997-01-22 13:34:15,1997-01-22 13:31:19,20,1997,21842.116917819741502
10371,754,1997-01-24 10:07:06,1997-01-24 9:59:32,20,1997,62878.627568564799731
10372,756,1997-01-24 10:19:09,1997-01-24 10:14:54,10,1997,32818.999898490394116
10373,757,1997-01-24 10:19:57,1997-01-24 10:19:09,20,1997,6811.046633011151243
10374,758,1997-01-24 10:21:09,1997-01-24 10:19:57,10,1997,9750.536634246471294
10375,759,1997-01-24 10:26:47,1997-01-24 10:21:09,20,1997,45716.231108588450297
10376,760,1997-01-24 10:28:00,1997-01-24 10:26:47,10,1997,10079.847935586589301
10377,761,1997-01-24 10:29:40,1997-01-24 10:28:00,20,1997,13930.100922401818025
10378,762,1997-01-24 10:48:14,1997-01-24 10:29:40,10,1997,158928.928649073845008
10379,764,1997-01-24 10:54:40,1997-01-24 10:49:23,20,1997,43909.770487082583713
10380,766,1997-01-24 11:10:58,1997-01-24 11:10:06,10,1997,7690.598575992254155
10381,768,1997-01-24 11:11:32,1997-01-24 11:11:00,10,1997,3872.766617668786239
10382,769,1997-01-24 11:19:28,1997-01-24 11:11:32,20,1997,60922.694399548025103
10383,771,1997-01-24 11:24:22,1997-01-24 11:19:32,10,1997,39766.205965113513230
10384,772,1997-01-24 11:57:40,1997-01-24 11:24:22,20,1997,302285.399087003839668
10385,774,1997-01-24 12:05:45,1997-01-24 12:01:18,10,1997,40223.400737138945260
10386,776,1997-01-24 12:09:07,1997-01-24 12:06:14,10,1997,26743.075882063141762
10387,778,1997-01-24 12:17:12,1997-01-24 12:09:09,20,1997,68645.903563069514348
10388,780,1997-01-24 12:25:55,1997-01-24 12:20:13,10,1997,51600.495652792196779
10389,782,1997-01-24 12:31:39,1997-01-24 12:26:31,10,1997,41741.697536963903985
10390,783,1997-01-24 12:35:40,1997-01-24 12:31:39,20,1997,37707.709958803476184
10391,784,1997-01-24 12:35:54,1997-01-24 12:35:40,10,1997,1990.240184804116097
10392,786,1997-01-24 12:36:47,1997-01-24 12:36:28,10,1997,2967.845482580489715
10393,788,1997-01-24 12:38:12,1997-01-24 12:36:51,20,1997,12858.880681648826794
10394,789,1997-01-24 12:40:34,1997-01-24 12:38:12,10,1997,20952.752279347529111
10395,791,1997-01-24 12:56:27,1997-01-24 12:51:22,10,1997,44186.660919925809139
10396,793,1997-01-24 13:04:42,1997-01-24 12:56:47,20,1997,67824.778641586861340
10397,794,1997-01-24 13:10:57,1997-01-24 13:04:42,10,1997,51894.547646476283262
10398,796,1997-01-24 13:13:26,1997-01-24 13:11:41,10,1997,15270.457644128449829
10399,798,1997-01-24 13:15:26,1997-01-24 13:14:04,10,1997,12055.995609645467994
10400,800,1997-01-24 13:18:03,1997-01-24 13:16:05,10,1997,16615.868481989193242
10401,802,1997-01-24 13:26:11,1997-01-24 13:19:49,20,1997,50988.040974598210596
10402,804,1997-01-24 13:28:57,1997-01-24 13:27:36,20,1997,11046.210619815081373
10403,805,1997-01-24 13:29:20,1997-01-24 13:28:57,10,1997,3166.713380280920319
10404,806,1997-01-24 13:33:02,1997-01-24 13:29:20,20,1997,29387.647026019727491
10405,807,1997-01-24 13:33:24,1997-01-24 13:33:02,10,1997,2984.449671344307262
10406,809,1997-01-24 13:34:05,1997-01-24 13:33:26,20,1997,5257.771482287144863
10407,811,1997-01-24 13:34:12,1997-01-24 13:34:06,10,1997,950.761758810528818
10408,813,1997-01-24 13:35:35,1997-01-24 13:34:50,10,1997,6460.594134885877793
10409,815,1997-01-24 13:37:02,1997-01-24 13:36:11,10,1997,7455.905307974572679
10410,816,1997-01-24 13:45:35,1997-01-24 13:37:02,20,1997,75079.769243385700975
10411,817,1997-01-24 13:46:15,1997-01-24 13:45:35,10,1997,5895.783704325805047
10412,818,1997-01-24 13:48:32,1997-01-24 13:46:15,20,1997,20708.648524481697677
10413,821,1997-01-29 10:36:12,1997-01-29 10:19:10,20,1997,145642.127799129695632
10414,823,1997-01-29 10:44:32,1997-01-29 10:38:21,20,1997,51762.046123469088343
10415,825,1997-01-29 10:49:26,1997-01-29 10:45:34,10,1997,35029.878652529288956
10416,826,1997-01-29 10:53:05,1997-01-29 10:49:26,20,1997,31845.427815672243014
10417,828,1997-01-29 10:56:54,1997-01-29 10:54:01,20,1997,29213.218898628801981
10418,830,1997-01-29 11:17:43,1997-01-29 11:06:33,20,1997,95300.613535258613410
10419,832,1997-01-29 11:18:40,1997-01-29 11:17:59,10,1997,5712.535179195963792
10420,834,1997-01-29 11:23:28,1997-01-29 11:19:56,10,1997,28706.481154569308273
10421,836,1997-01-29 11:24:54,1997-01-29 11:24:20,10,1997,4744.145802784512853
10422,838,1997-01-29 11:25:56,1997-01-29 11:25:26,10,1997,4454.553626725777576
10423,840,1997-01-29 11:28:29,1997-01-29 11:26:40,10,1997,15814.061312217212617
10424,842,1997-01-29 11:29:25,1997-01-29 11:28:54,10,1997,4588.889894792008818
10425,844,1997-01-29 11:30:29,1997-01-29 11:29:56,10,1997,4522.309791472992401
10426,846,1997-01-29 11:32:43,1997-01-29 11:31:44,20,1997,8282.234831758132714
10427,847,1997-01-29 11:33:43,1997-01-29 11:32:43,10,1997,8569.308307140638135
10428,849,1997-01-29 11:35:34,1997-01-29 11:34:32,10,1997,9930.361505946524630
10429,851,1997-01-29 11:38:27,1997-01-29 11:35:36,20,1997,23958.947706871174887
10430,853,1997-01-29 11:39:23,1997-01-29 11:38:29,10,1997,7290.531091393710994
10431,855,1997-01-29 11:41:53,1997-01-29 11:40:10,10,1997,14443.471911677752360
10432,857,1997-01-29 11:43:03,1997-01-29 11:42:35,10,1997,4186.748092380627895
10433,859,1997-01-29 11:51:21,1997-01-29 11:46:03,10,1997,46862.185226588073419
10434,861,1997-01-29 11:53:58,1997-01-29 11:52:35,10,1997,10649.000209401356187
10435,863,1997-01-29 11:54:58,1997-01-29 11:54:46,10,1997,1559.164268514949072
10436,865,1997-01-29 11:55:56,1997-01-29 11:55:48,10,1997,992.039992900862217
10437,867,1997-01-29 11:59:55,1997-01-29 11:56:25,10,1997,29075.329246044930187
10438,2,1995-12-06 11:30:24,1995-12-06 11:25:31,10,1996,40354.501043955518981
10439,4,1995-12-06 11:33:31,1995-12-06 11:31:18,10,1996,18603.549047851629439
10440,6,1995-12-06 11:37:49,1995-12-06 11:34:14,10,1996,30892.791647951737104
10441,8,1995-12-06 11:44:21,1995-12-06 11:40:27,10,1996,32633.313716784465214
10442,10,1995-12-06 11:48:54,1995-12-06 11:45:02,10,1996,32280.286967634121538
10443,12,1995-12-06 11:50:33,1995-12-06 11:49:33,10,1996,8222.232712468410682
10444,14,1995-12-06 11:58:47,1995-12-06 11:51:24,10,1996,58958.107382660113217
10445,16,1995-12-06 12:02:54,1995-12-06 11:59:18,10,1996,29216.265931517427816
10446,18,1995-12-06 12:07:29,1995-12-06 12:04:17,10,1996,23920.045011265421635
10447,20,1995-12-06 12:12:00,1995-12-06 12:08:16,10,1996,29663.495349968317896
10448,22,1995-12-06 12:17:08,1995-12-06 12:12:45,10,1996,37223.469703600501816
10449,24,1995-12-06 12:18:30,1995-12-06 12:17:45,10,1996,5814.009724690534313
10450,26,1995-12-06 12:21:27,1995-12-06 12:19:11,10,1996,18780.547796612587263
10451,28,1995-12-06 12:23:51,1995-12-06 12:22:14,10,1996,13220.975559559847170
10452,30,1995-12-06 12:29:11,1995-12-06 12:24:51,10,1996,35260.876537504336738
10453,32,1995-12-06 12:39:41,1995-12-06 12:30:44,10,1996,72547.816862960680737
10454,34,1995-12-06 12:43:43,1995-12-06 12:41:07,20,1996,20572.153434048228519
10455,36,1995-12-06 13:04:10,1995-12-06 12:59:40,20,1996,34317.181068011224852
10456,38,1995-12-06 13:07:48,1995-12-06 13:04:59,10,1996,22913.127423810619803
10457,40,1995-12-06 13:08:25,1995-12-06 13:07:50,20,1996,4334.446806279634984
10458,41,1995-12-06 13:11:08,1995-12-06 13:08:25,10,1996,23188.558786988050997
10459,42,1995-12-06 13:18:21,1995-12-06 13:11:08,20,1996,55643.399585308878159
10460,44,1995-12-06 13:23:55,1995-12-06 13:20:47,20,1996,26173.691913181079144
10461,45,1995-12-06 13:24:46,1995-12-06 13:23:55,10,1996,6781.940280632172289
10462,47,1995-12-06 13:29:50,1995-12-06 13:25:45,10,1996,33497.919478278461611
10463,48,1995-12-06 13:30:26,1995-12-06 13:29:50,20,1996,4400.425415451611116
10464,50,1995-12-06 13:31:38,1995-12-06 13:30:28,10,1996,9297.920013896231467
10465,51,1995-12-06 13:35:52,1995-12-06 13:31:38,20,1996,33470.077371528204822
10466,53,1995-12-06 13:38:32,1995-12-06 13:37:18,10,1996,10188.014504007560390
10467,55,1995-12-06 13:41:19,1995-12-06 13:38:56,10,1996,19814.105513178674300
10468,56,1995-12-06 13:42:15,1995-12-06 13:41:19,20,1996,7434.842586588913036
10469,58,1995-12-06 13:42:52,1995-12-06 13:42:16,10,1996,4612.760114071882526
10470,60,1995-12-06 13:43:57,1995-12-06 13:42:53,20,1996,8250.598725482046575
10471,61,1995-12-06 13:44:47,1995-12-06 13:43:57,10,1996,6161.708152299392168
10472,62,1995-12-06 13:45:47,1995-12-06 13:44:47,20,1996,8126.896887054330364
10473,64,1995-12-06 13:48:58,1995-12-06 13:46:24,20,1996,19717.448909497601562
10474,66,1995-12-06 13:55:01,1995-12-06 13:50:14,10,1996,39818.860413509355567
10475,68,1995-12-06 14:20:40,1995-12-06 13:55:38,20,1996,214036.619266986090224
10476,70,1995-12-06 14:22:55,1995-12-06 14:21:04,10,1996,15573.751308614564550
10477,73,1995-12-07 10:46:09,1995-12-07 10:42:17,10,1996,33199.243930544260365
10478,75,1995-12-07 10:48:13,1995-12-07 10:46:50,10,1996,11356.422610514217013
10479,77,1995-12-07 10:50:32,1995-12-07 10:49:19,10,1996,9781.581787331537271
10480,79,1995-12-07 10:53:17,1995-12-07 10:51:33,10,1996,14265.837144489154525
10481,81,1995-12-07 10:59:32,1995-12-07 10:55:56,20,1996,28498.682461129410513
10482,83,1995-12-07 11:07:19,1995-12-07 11:00:44,10,1996,54650.969018198156846
10483,85,1995-12-07 11:12:18,1995-12-07 11:07:43,10,1996,38028.202826215856476
10484,87,1995-12-07 11:23:58,1995-12-07 11:17:09,20,1996,54148.436121888975322
10485,89,1995-12-07 11:30:53,1995-12-07 11:25:11,10,1996,50065.297410250459507
10486,91,1995-12-07 11:39:18,1995-12-07 11:31:43,10,1996,61111.409471726721677
10487,93,1995-12-07 11:49:23,1995-12-07 11:40:26,20,1996,71851.696446587258833
10488,95,1995-12-07 11:56:39,1995-12-07 11:55:22,10,1996,10193.567688385963265
10489,97,1995-12-07 11:58:16,1995-12-07 11:57:17,10,1996,8792.415770990308374
10490,99,1995-12-07 12:13:56,1995-12-07 12:05:45,10,1996,66542.525925163819920
10491,101,1995-12-07 12:17:37,1995-12-07 12:15:00,20,1996,20072.359391280926502
10492,103,1995-12-07 13:35:53,1995-12-07 13:17:22,20,1996,152750.486766418995103
10493,104,1995-12-07 13:37:31,1995-12-07 13:35:53,10,1996,13389.671529061781257
10494,106,1995-12-07 13:44:53,1995-12-07 13:37:32,20,1996,58820.519782137293078
10495,108,1995-12-07 13:53:39,1995-12-07 13:49:31,10,1996,32442.759686043318652
10496,109,1995-12-07 14:07:12,1995-12-07 13:53:39,20,1996,109312.920811506366590
10497,111,1995-12-07 14:09:56,1995-12-07 14:07:13,10,1996,21889.853378700692701
10498,113,1995-12-07 14:10:25,1995-12-07 14:09:57,20,1996,3643.918815146908855
10499,115,1995-12-07 14:12:52,1995-12-07 14:11:11,20,1996,12918.194605437025530
10500,116,1995-12-07 14:19:10,1995-12-07 14:12:52,10,1996,49469.064492571189476
10501,118,1995-12-07 14:28:30,1995-12-07 14:20:12,20,1996,65439.094686833152082
10502,120,1995-12-07 14:34:59,1995-12-07 14:30:20,10,1996,38684.650009771845362
10503,123,1995-12-15 11:11:21,1995-12-15 11:04:08,20,1996,58967.813224014411389
10504,125,1995-12-15 11:18:55,1995-12-15 11:12:35,10,1996,51156.374009490427852
10505,127,1995-12-15 11:19:47,1995-12-15 11:19:31,10,1996,2439.510893332698288
10506,128,1995-12-15 11:31:47,1995-12-15 11:19:47,20,1996,93755.590698411368066
10507,130,1995-12-15 11:38:59,1995-12-15 11:32:27,10,1996,50834.313341561697598
10508,132,1995-12-15 11:41:11,1995-12-15 11:39:32,10,1996,14397.863584590915707
10509,134,1995-12-15 11:46:13,1995-12-15 11:41:59,10,1996,33620.209473204966343
10510,136,1995-12-15 11:57:19,1995-12-15 11:52:07,10,1996,41008.561341085216554
10511,138,1995-12-15 12:10:43,1995-12-15 12:07:37,10,1996,26796.627527750759327
10512,140,1995-12-15 12:25:31,1995-12-15 12:11:09,10,1996,119432.034366273714113
10513,142,1995-12-15 12:26:59,1995-12-15 12:26:20,10,1996,5137.556190300538219
10514,144,1995-12-15 12:33:27,1995-12-15 12:27:00,20,1996,47463.706341787772544
10515,146,1995-12-15 12:34:41,1995-12-15 12:34:34,10,1996,618.924261092181382
10516,148,1995-12-15 12:39:21,1995-12-15 12:34:48,20,1996,34523.276865467800235
10517,150,1995-12-15 12:47:27,1995-12-15 12:39:52,10,1996,67207.708419101807522
10518,152,1995-12-15 12:50:57,1995-12-15 12:48:40,10,1996,19788.585891139584419
10519,154,1995-12-15 12:54:27,1995-12-15 12:51:51,10,1996,19690.316380130851030
10520,156,1995-12-15 12:57:54,1995-12-15 12:55:06,10,1996,25351.534097384312190
10521,158,1995-12-15 13:07:04,1995-12-15 12:58:31,20,1996,66977.227748128469102
10522,160,1995-12-15 13:08:15,1995-12-15 13:07:06,10,1996,9310.668188922494664
10523,162,1995-12-15 13:19:16,1995-12-15 13:16:41,10,1996,18368.900187739225657
10524,164,1995-12-15 13:25:19,1995-12-15 13:20:02,10,1996,39218.273106010470656
10525,166,1995-12-15 13:37:50,1995-12-15 13:27:33,20,1996,88488.687751410572673
10526,168,1995-12-15 13:51:52,1995-12-15 13:51:07,10,1996,6926.988588571976834
10527,170,1995-12-15 14:02:46,1995-12-15 13:53:24,10,1996,79663.624218201104668
10528,172,1995-12-15 14:06:18,1995-12-15 14:03:43,10,1996,21408.416548866724042
10529,174,1995-12-15 14:09:42,1995-12-15 14:06:55,10,1996,22445.990151088426501
10530,176,1995-12-15 14:13:37,1995-12-15 14:10:21,10,1996,28842.344362578132859
10531,178,1995-12-15 14:23:05,1995-12-15 14:20:43,10,1996,20451.889812057506788
10532,179,1995-12-15 14:23:55,1995-12-15 14:23:05,20,1996,6375.923274774268975
10533,181,1995-12-15 14:26:28,1995-12-15 14:25:19,20,1996,7856.318167031193298
10534,183,1995-12-15 14:29:41,1995-12-15 14:26:29,10,1996,24406.688028991324245
10535,185,1995-12-15 14:36:55,1995-12-15 14:29:43,20,1996,61361.878913627544534
10536,187,1995-12-15 14:39:47,1995-12-15 14:38:03,10,1996,14325.196696639512083
10537,190,1995-12-19 11:15:47,1995-12-19 11:06:33,10,1996,81240.871227807889227
10538,192,1995-12-19 11:18:25,1995-12-19 11:16:08,10,1996,18927.392373104990838
10539,193,1995-12-19 11:21:19,1995-12-19 11:18:25,20,1996,25293.806790372218529
10540,195,1995-12-19 11:21:29,1995-12-19 11:21:21,10,1996,1024.197139150639941
10541,197,1995-12-19 11:28:05,1995-12-19 11:23:52,10,1996,38408.876390036282828
10542,199,1995-12-19 11:30:15,1995-12-19 11:28:42,10,1996,11887.477364571754151
10543,201,1995-12-19 11:39:28,1995-12-19 11:31:16,10,1996,63941.455698091122031
10544,202,1995-12-19 11:51:01,1995-12-19 11:39:28,20,1996,100992.210386508275406
10545,204,1995-12-19 11:52:28,1995-12-19 11:51:39,20,1996,7609.096730214052513
10546,206,1995-12-19 11:58:08,1995-12-19 11:53:38,20,1996,38248.513714307984628
10547,208,1995-12-19 12:08:04,1995-12-19 12:06:13,10,1996,13900.153389373967002
10548,210,1995-12-19 12:17:48,1995-12-19 12:09:51,10,1996,62798.470277636122773
10549,212,1995-12-19 12:30:11,1995-12-19 12:26:10,10,1996,31101.730817053787177
10550,214,1995-12-19 12:39:52,1995-12-19 12:32:34,10,1996,55468.399270967543998
10551,216,1995-12-19 12:51:20,1995-12-19 12:41:40,10,1996,77167.635705541775678
10552,218,1995-12-19 13:01:40,1995-12-19 12:52:00,10,1996,79665.387667111936025
10553,220,1995-12-19 14:00:37,1995-12-19 13:58:43,10,1996,15322.199693006292364
10554,221,1995-12-19 14:02:29,1995-12-19 14:00:37,20,1996,14281.921491847106154
10555,222,1995-12-19 14:02:54,1995-12-19 14:02:29,10,1996,3483.412071679350447
10556,224,1995-12-19 14:04:31,1995-12-19 14:02:55,20,1996,12859.913540950990864
10557,226,1995-12-19 14:04:53,1995-12-19 14:04:32,10,1996,2831.091049630672387
10558,228,1995-12-19 14:06:12,1995-12-19 14:04:54,20,1996,10070.149639467539600
10559,229,1995-12-19 14:22:45,1995-12-19 14:06:12,10,1996,139368.110276527178939
10560,231,1995-12-19 15:07:24,1995-12-19 14:28:34,20,1996,295954.595401928818319
10561,234,1995-12-20 12:53:52,1995-12-20 12:49:02,10,1996,40997.522295371971268
10562,236,1995-12-20 12:57:38,1995-12-20 12:54:17,10,1996,29272.235426529816323
10563,238,1995-12-20 12:59:52,1995-12-20 12:58:20,10,1996,11945.042989655239580
10564,240,1995-12-20 13:05:04,1995-12-20 13:00:51,10,1996,34183.450996123276127
10565,242,1995-12-20 13:13:26,1995-12-20 13:06:20,10,1996,54722.221191583492327
